Hexa44 Power Supply (Chip 1): Agilent Technologies,E3648A,0,1.7-5.0-1.0
    Limits: Voltage=1.2200, Current=0.6000
Hexa48 Power Supply (Chip 4): Agilent Technologies,E3642A,0,1.6-5.0-1.0
    Limits: Voltage=1.2400, Current=0.6000
2023-08-05 11:32:27.777337 Hexa48 Chip 4 Power: On, Voltage=1.23662, Current=0.26272, Power=0.32489
2023-08-05 11:32:30.671041 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.26076, Power=0.31840
2023-08-05 11:32:30.671041 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26279, Power=0.32498
2023-08-05 11:32:33.567981 Hexa44 Chip 1 Power: On, Voltage=1.22099, Current=0.26068, Power=0.31829
2023-08-05 11:32:33.567981 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26274, Power=0.32492
2023-08-05 11:32:36.473806 Hexa44 Chip 1 Power: On, Voltage=1.22094, Current=0.26077, Power=0.31839
2023-08-05 11:32:36.473806 Hexa48 Chip 4 Power: On, Voltage=1.23662, Current=0.26277, Power=0.32495
2023-08-05 11:32:39.418511 Hexa44 Chip 1 Power: On, Voltage=1.22102, Current=0.26072, Power=0.31834
2023-08-05 11:32:39.418511 Hexa48 Chip 4 Power: On, Voltage=1.23667, Current=0.26277, Power=0.32496
2023-08-05 11:32:42.321830 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.26079, Power=0.31844
2023-08-05 11:32:42.321830 Hexa48 Chip 4 Power: On, Voltage=1.23672, Current=0.26276, Power=0.32496
2023-08-05 11:32:45.277670 Hexa44 Chip 1 Power: On, Voltage=1.22099, Current=0.26075, Power=0.31837
2023-08-05 11:32:45.277670 Hexa48 Chip 4 Power: On, Voltage=1.23672, Current=0.26274, Power=0.32493
2023-08-05 11:32:48.181311 Hexa44 Chip 1 Power: On, Voltage=1.22097, Current=0.26072, Power=0.31833
2023-08-05 11:32:48.181311 Hexa48 Chip 4 Power: On, Voltage=1.23667, Current=0.26276, Power=0.32495
2023-08-05 11:32:51.076284 Hexa44 Chip 1 Power: On, Voltage=1.22104, Current=0.26077, Power=0.31841
2023-08-05 11:32:51.076284 Hexa48 Chip 4 Power: On, Voltage=1.23667, Current=0.26270, Power=0.32487
2023-08-05 11:32:53.971393 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.26077, Power=0.31842
2023-08-05 11:32:53.971393 Hexa48 Chip 4 Power: On, Voltage=1.23672, Current=0.26273, Power=0.32492
2023-08-05 11:32:56.900512 Hexa44 Chip 1 Power: On, Voltage=1.22124, Current=0.26077, Power=0.31847
2023-08-05 11:32:56.900512 Hexa48 Chip 4 Power: On, Voltage=1.23667, Current=0.26274, Power=0.32492
2023-08-05 11:32:59.804930 Hexa44 Chip 1 Power: On, Voltage=1.22112, Current=0.26076, Power=0.31842
2023-08-05 11:32:59.804930 Hexa48 Chip 4 Power: On, Voltage=1.23657, Current=0.26279, Power=0.32495
2023-08-05 11:33:02.701223 Hexa44 Chip 1 Power: On, Voltage=1.22097, Current=0.26079, Power=0.31841
2023-08-05 11:33:02.701223 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26275, Power=0.32494
2023-08-05 11:33:05.601530 Hexa44 Chip 1 Power: On, Voltage=1.22121, Current=0.26079, Power=0.31848
2023-08-05 11:33:05.601530 Hexa48 Chip 4 Power: On, Voltage=1.23672, Current=0.26279, Power=0.32499
2023-08-05 11:33:08.495378 Hexa44 Chip 1 Power: On, Voltage=1.22112, Current=0.26076, Power=0.31842
2023-08-05 11:33:08.495378 Hexa48 Chip 4 Power: On, Voltage=1.23674, Current=0.26275, Power=0.32495
2023-08-05 11:33:11.392934 Hexa44 Chip 1 Power: On, Voltage=1.22102, Current=0.26072, Power=0.31835
2023-08-05 11:33:11.392934 Hexa48 Chip 4 Power: On, Voltage=1.23667, Current=0.26276, Power=0.32495
2023-08-05 11:33:14.287946 Hexa44 Chip 1 Power: On, Voltage=1.22114, Current=0.26077, Power=0.31844
2023-08-05 11:33:14.287946 Hexa48 Chip 4 Power: On, Voltage=1.23662, Current=0.26279, Power=0.32496
2023-08-05 11:33:17.177397 Hexa44 Chip 1 Power: On, Voltage=1.22117, Current=0.26078, Power=0.31845
2023-08-05 11:33:17.177397 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26269, Power=0.32486
2023-08-05 11:33:20.071873 Hexa44 Chip 1 Power: On, Voltage=1.22126, Current=0.26079, Power=0.31850
2023-08-05 11:33:20.071873 Hexa48 Chip 4 Power: On, Voltage=1.23676, Current=0.26276, Power=0.32497
2023-08-05 11:33:22.965194 Hexa44 Chip 1 Power: On, Voltage=1.22126, Current=0.26075, Power=0.31844
2023-08-05 11:33:22.965194 Hexa48 Chip 4 Power: On, Voltage=1.23667, Current=0.26275, Power=0.32493
2023-08-05 11:33:25.859220 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.26077, Power=0.31842
2023-08-05 11:33:25.859220 Hexa48 Chip 4 Power: On, Voltage=1.23679, Current=0.26279, Power=0.32501
2023-08-05 11:33:28.754342 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.26077, Power=0.31841
2023-08-05 11:33:28.754342 Hexa48 Chip 4 Power: On, Voltage=1.23667, Current=0.26275, Power=0.32493
2023-08-05 11:33:31.650613 Hexa44 Chip 1 Power: On, Voltage=1.22112, Current=0.26072, Power=0.31837
2023-08-05 11:33:31.650613 Hexa48 Chip 4 Power: On, Voltage=1.23662, Current=0.26271, Power=0.32487
2023-08-05 11:33:34.543032 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.26079, Power=0.31845
2023-08-05 11:33:34.543032 Hexa48 Chip 4 Power: On, Voltage=1.23672, Current=0.26274, Power=0.32493
2023-08-05 11:33:37.440265 Hexa44 Chip 1 Power: On, Voltage=1.22112, Current=0.26073, Power=0.31838
2023-08-05 11:33:37.440265 Hexa48 Chip 4 Power: On, Voltage=1.23662, Current=0.26269, Power=0.32484
2023-08-05 11:33:40.330860 Hexa44 Chip 1 Power: On, Voltage=1.22112, Current=0.26080, Power=0.31847
2023-08-05 11:33:40.330860 Hexa48 Chip 4 Power: On, Voltage=1.23657, Current=0.26279, Power=0.32495
2023-08-05 11:33:43.231285 Hexa44 Chip 1 Power: On, Voltage=1.22102, Current=0.26080, Power=0.31844
2023-08-05 11:33:43.231285 Hexa48 Chip 4 Power: On, Voltage=1.23676, Current=0.26266, Power=0.32485
2023-08-05 11:33:46.182666 Hexa44 Chip 1 Power: On, Voltage=1.22117, Current=0.26070, Power=0.31836
2023-08-05 11:33:46.182666 Hexa48 Chip 4 Power: On, Voltage=1.23672, Current=0.26272, Power=0.32491
2023-08-05 11:33:49.074238 Hexa44 Chip 1 Power: On, Voltage=1.22121, Current=0.26073, Power=0.31841
2023-08-05 11:33:49.074238 Hexa48 Chip 4 Power: On, Voltage=1.23672, Current=0.26270, Power=0.32488
2023-08-05 11:33:51.971686 Hexa44 Chip 1 Power: On, Voltage=1.22124, Current=0.26072, Power=0.31841
2023-08-05 11:33:51.971686 Hexa48 Chip 4 Power: On, Voltage=1.23674, Current=0.26275, Power=0.32495
2023-08-05 11:33:54.864595 Hexa44 Chip 1 Power: On, Voltage=1.22126, Current=0.26073, Power=0.31842
2023-08-05 11:33:54.864595 Hexa48 Chip 4 Power: On, Voltage=1.23679, Current=0.26274, Power=0.32495
2023-08-05 11:33:57.790647 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.26077, Power=0.31842
2023-08-05 11:33:57.790647 Hexa48 Chip 4 Power: On, Voltage=1.23657, Current=0.26276, Power=0.32492
2023-08-05 11:34:00.687115 Hexa44 Chip 1 Power: On, Voltage=1.22121, Current=0.26075, Power=0.31843
2023-08-05 11:34:00.687115 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26280, Power=0.32500
2023-08-05 11:34:03.588025 Hexa44 Chip 1 Power: On, Voltage=1.22109, Current=0.26077, Power=0.31843
2023-08-05 11:34:03.588025 Hexa48 Chip 4 Power: On, Voltage=1.23672, Current=0.26277, Power=0.32498
2023-08-05 11:34:06.481553 Hexa44 Chip 1 Power: On, Voltage=1.22112, Current=0.26072, Power=0.31837
2023-08-05 11:34:06.481553 Hexa48 Chip 4 Power: On, Voltage=1.23676, Current=0.26279, Power=0.32500
2023-08-05 11:34:09.375803 Hexa44 Chip 1 Power: On, Voltage=1.22102, Current=0.26072, Power=0.31835
2023-08-05 11:34:09.375803 Hexa48 Chip 4 Power: On, Voltage=1.23662, Current=0.26272, Power=0.32489
2023-08-05 11:34:12.271507 Hexa44 Chip 1 Power: On, Voltage=1.22131, Current=0.26077, Power=0.31849
2023-08-05 11:34:12.271507 Hexa48 Chip 4 Power: On, Voltage=1.23662, Current=0.26277, Power=0.32495
2023-08-05 11:34:15.164758 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.26076, Power=0.31840
2023-08-05 11:34:15.164758 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26276, Power=0.32495
2023-08-05 11:34:18.059972 Hexa44 Chip 1 Power: On, Voltage=1.22109, Current=0.26072, Power=0.31837
2023-08-05 11:34:18.059972 Hexa48 Chip 4 Power: On, Voltage=1.23672, Current=0.26278, Power=0.32498
2023-08-05 11:34:20.951813 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.26079, Power=0.31844
2023-08-05 11:34:20.951813 Hexa48 Chip 4 Power: On, Voltage=1.23672, Current=0.26271, Power=0.32489
2023-08-05 11:34:23.848028 Hexa44 Chip 1 Power: On, Voltage=1.22119, Current=0.26075, Power=0.31842
2023-08-05 11:34:23.848028 Hexa48 Chip 4 Power: On, Voltage=1.23654, Current=0.26277, Power=0.32492
2023-08-05 11:34:26.739033 Hexa44 Chip 1 Power: On, Voltage=1.22112, Current=0.26079, Power=0.31845
2023-08-05 11:34:26.739033 Hexa48 Chip 4 Power: On, Voltage=1.23654, Current=0.26277, Power=0.32492
2023-08-05 11:34:29.631682 Hexa44 Chip 1 Power: On, Voltage=1.22121, Current=0.26076, Power=0.31844
2023-08-05 11:34:29.631682 Hexa48 Chip 4 Power: On, Voltage=1.23667, Current=0.26275, Power=0.32494
2023-08-05 11:34:32.521997 Hexa44 Chip 1 Power: On, Voltage=1.22114, Current=0.26077, Power=0.31844
2023-08-05 11:34:32.521997 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26277, Power=0.32497
2023-08-05 11:34:35.413808 Hexa44 Chip 1 Power: On, Voltage=1.22102, Current=0.26079, Power=0.31842
2023-08-05 11:34:35.413808 Hexa48 Chip 4 Power: On, Voltage=1.23664, Current=0.26273, Power=0.32490
2023-08-05 11:34:38.306600 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.26077, Power=0.31842
2023-08-05 11:34:38.306600 Hexa48 Chip 4 Power: On, Voltage=1.23657, Current=0.26278, Power=0.32494
2023-08-05 11:34:41.198267 Hexa44 Chip 1 Power: On, Voltage=1.22102, Current=0.26075, Power=0.31838
2023-08-05 11:34:41.198267 Hexa48 Chip 4 Power: On, Voltage=1.23667, Current=0.26277, Power=0.32496
2023-08-05 11:34:44.094538 Hexa44 Chip 1 Power: On, Voltage=1.22109, Current=0.26073, Power=0.31838
2023-08-05 11:34:44.094538 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26274, Power=0.32492
2023-08-05 11:34:47.042442 Hexa44 Chip 1 Power: On, Voltage=1.22109, Current=0.26077, Power=0.31843
2023-08-05 11:34:47.042442 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26268, Power=0.32485
2023-08-05 11:34:49.940317 Hexa44 Chip 1 Power: On, Voltage=1.22109, Current=0.26075, Power=0.31839
2023-08-05 11:34:49.940317 Hexa48 Chip 4 Power: On, Voltage=1.23654, Current=0.26275, Power=0.32491
2023-08-05 11:34:52.890034 Hexa44 Chip 1 Power: On, Voltage=1.22109, Current=0.26079, Power=0.31844
2023-08-05 11:34:52.890034 Hexa48 Chip 4 Power: On, Voltage=1.23652, Current=0.26269, Power=0.32482
2023-08-05 11:34:55.782054 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.26072, Power=0.31835
2023-08-05 11:34:55.782054 Hexa48 Chip 4 Power: On, Voltage=1.23659, Current=0.26269, Power=0.32484
2023-08-05 11:34:58.676493 Hexa44 Chip 1 Power: On, Voltage=1.22102, Current=0.26077, Power=0.31841
2023-08-05 11:34:58.676493 Hexa48 Chip 4 Power: On, Voltage=1.23659, Current=0.26277, Power=0.32494
2023-08-05 11:35:01.564666 Hexa44 Chip 1 Power: On, Voltage=1.22102, Current=0.26072, Power=0.31834
2023-08-05 11:35:01.564666 Hexa48 Chip 4 Power: On, Voltage=1.23659, Current=0.26274, Power=0.32490
2023-08-05 11:35:04.507606 Hexa44 Chip 1 Power: On, Voltage=1.22104, Current=0.26077, Power=0.31841
2023-08-05 11:35:04.507606 Hexa48 Chip 4 Power: On, Voltage=1.23659, Current=0.26276, Power=0.32493
2023-08-05 11:35:07.401781 Hexa44 Chip 1 Power: On, Voltage=1.22121, Current=0.26081, Power=0.31851
2023-08-05 11:35:07.401781 Hexa48 Chip 4 Power: On, Voltage=1.23664, Current=0.26267, Power=0.32483
2023-08-05 11:35:10.296690 Hexa44 Chip 1 Power: On, Voltage=1.22121, Current=0.26079, Power=0.31848
2023-08-05 11:35:10.296690 Hexa48 Chip 4 Power: On, Voltage=1.23659, Current=0.26271, Power=0.32486
2023-08-05 11:35:13.196387 Hexa44 Chip 1 Power: On, Voltage=1.22126, Current=0.26081, Power=0.31852
2023-08-05 11:35:13.196387 Hexa48 Chip 4 Power: On, Voltage=1.23659, Current=0.26279, Power=0.32496
2023-08-05 11:35:16.088371 Hexa44 Chip 1 Power: On, Voltage=1.22134, Current=0.26077, Power=0.31848
2023-08-05 11:35:16.088371 Hexa48 Chip 4 Power: On, Voltage=1.23654, Current=0.26275, Power=0.32490
2023-08-05 11:35:18.986363 Hexa44 Chip 1 Power: On, Voltage=1.22114, Current=0.26080, Power=0.31847
2023-08-05 11:35:18.986363 Hexa48 Chip 4 Power: On, Voltage=1.23664, Current=0.26273, Power=0.32490
2023-08-05 11:35:21.880494 Hexa44 Chip 1 Power: On, Voltage=1.22117, Current=0.26081, Power=0.31850
2023-08-05 11:35:21.880494 Hexa48 Chip 4 Power: On, Voltage=1.23659, Current=0.26273, Power=0.32489
2023-08-05 11:35:24.774422 Hexa44 Chip 1 Power: On, Voltage=1.22117, Current=0.26076, Power=0.31843
2023-08-05 11:35:24.774422 Hexa48 Chip 4 Power: On, Voltage=1.23654, Current=0.26274, Power=0.32489
2023-08-05 11:35:27.669864 Hexa44 Chip 1 Power: On, Voltage=1.22117, Current=0.26080, Power=0.31848
2023-08-05 11:35:27.669864 Hexa48 Chip 4 Power: On, Voltage=1.23659, Current=0.26272, Power=0.32487
2023-08-05 11:35:30.566884 Hexa44 Chip 1 Power: On, Voltage=1.22117, Current=0.26077, Power=0.31845
2023-08-05 11:35:30.566884 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26278, Power=0.32498
2023-08-05 11:35:33.463426 Hexa44 Chip 1 Power: On, Voltage=1.22121, Current=0.26075, Power=0.31843
2023-08-05 11:35:33.463426 Hexa48 Chip 4 Power: On, Voltage=1.23679, Current=0.26277, Power=0.32499
2023-08-05 11:35:36.360316 Hexa44 Chip 1 Power: On, Voltage=1.22126, Current=0.26081, Power=0.31852
2023-08-05 11:35:36.360316 Hexa48 Chip 4 Power: On, Voltage=1.23674, Current=0.26270, Power=0.32489
2023-08-05 11:35:39.254470 Hexa44 Chip 1 Power: On, Voltage=1.22124, Current=0.26081, Power=0.31852
2023-08-05 11:35:39.254470 Hexa48 Chip 4 Power: On, Voltage=1.23664, Current=0.26278, Power=0.32496
2023-08-05 11:35:42.151271 Hexa44 Chip 1 Power: On, Voltage=1.22114, Current=0.26080, Power=0.31847
2023-08-05 11:35:42.151271 Hexa48 Chip 4 Power: On, Voltage=1.23672, Current=0.26269, Power=0.32487
2023-08-05 11:35:45.046434 Hexa44 Chip 1 Power: On, Voltage=1.22121, Current=0.26083, Power=0.31853
2023-08-05 11:35:45.046434 Hexa48 Chip 4 Power: On, Voltage=1.23674, Current=0.26266, Power=0.32484
2023-08-05 11:35:47.942601 Hexa44 Chip 1 Power: On, Voltage=1.22126, Current=0.26084, Power=0.31856
2023-08-05 11:35:47.942601 Hexa48 Chip 4 Power: On, Voltage=1.23676, Current=0.26264, Power=0.32482
2023-08-05 11:35:50.834285 Hexa44 Chip 1 Power: On, Voltage=1.22121, Current=0.26077, Power=0.31846
2023-08-05 11:35:50.834285 Hexa48 Chip 4 Power: On, Voltage=1.23676, Current=0.26267, Power=0.32487
2023-08-05 11:35:53.784807 Hexa44 Chip 1 Power: On, Voltage=1.22136, Current=0.26081, Power=0.31855
2023-08-05 11:35:53.784807 Hexa48 Chip 4 Power: On, Voltage=1.23664, Current=0.26268, Power=0.32484
2023-08-05 11:35:56.678835 Hexa44 Chip 1 Power: On, Voltage=1.22131, Current=0.26080, Power=0.31852
2023-08-05 11:35:56.678835 Hexa48 Chip 4 Power: On, Voltage=1.23667, Current=0.26278, Power=0.32497
2023-08-05 11:35:59.566897 Hexa44 Chip 1 Power: On, Voltage=1.22117, Current=0.26079, Power=0.31847
2023-08-05 11:35:59.566897 Hexa48 Chip 4 Power: On, Voltage=1.23659, Current=0.26275, Power=0.32492
2023-08-05 11:36:02.462524 Hexa44 Chip 1 Power: On, Voltage=1.22121, Current=0.26081, Power=0.31851
2023-08-05 11:36:02.462524 Hexa48 Chip 4 Power: On, Voltage=1.23672, Current=0.26268, Power=0.32486
2023-08-05 11:36:05.368822 Hexa44 Chip 1 Power: On, Voltage=1.22104, Current=0.26075, Power=0.31839
2023-08-05 11:36:05.368822 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26278, Power=0.32498
2023-08-05 11:36:08.261397 Hexa44 Chip 1 Power: On, Voltage=1.22104, Current=0.26075, Power=0.31839
2023-08-05 11:36:08.261397 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26272, Power=0.32491
2023-08-05 11:36:11.159223 Hexa44 Chip 1 Power: On, Voltage=1.22104, Current=0.26074, Power=0.31837
2023-08-05 11:36:11.159223 Hexa48 Chip 4 Power: On, Voltage=1.23664, Current=0.26278, Power=0.32496
2023-08-05 11:36:14.053234 Hexa44 Chip 1 Power: On, Voltage=1.22099, Current=0.26078, Power=0.31841
2023-08-05 11:36:14.053234 Hexa48 Chip 4 Power: On, Voltage=1.23674, Current=0.26268, Power=0.32487
2023-08-05 11:36:16.946348 Hexa44 Chip 1 Power: On, Voltage=1.22109, Current=0.26073, Power=0.31838
2023-08-05 11:36:16.946348 Hexa48 Chip 4 Power: On, Voltage=1.23659, Current=0.26282, Power=0.32500
2023-08-05 11:36:19.843932 Hexa44 Chip 1 Power: On, Voltage=1.22104, Current=0.26074, Power=0.31837
2023-08-05 11:36:19.843932 Hexa48 Chip 4 Power: On, Voltage=1.23679, Current=0.26279, Power=0.32502
2023-08-05 11:36:22.737421 Hexa44 Chip 1 Power: On, Voltage=1.22102, Current=0.26072, Power=0.31835
2023-08-05 11:36:22.737421 Hexa48 Chip 4 Power: On, Voltage=1.23684, Current=0.26279, Power=0.32503
2023-08-05 11:36:25.633154 Hexa44 Chip 1 Power: On, Voltage=1.22104, Current=0.26077, Power=0.31841
2023-08-05 11:36:25.633154 Hexa48 Chip 4 Power: On, Voltage=1.23684, Current=0.26280, Power=0.32505
2023-08-05 11:36:28.528714 Hexa44 Chip 1 Power: On, Voltage=1.22099, Current=0.26074, Power=0.31836
2023-08-05 11:36:28.528714 Hexa48 Chip 4 Power: On, Voltage=1.23674, Current=0.26271, Power=0.32490
2023-08-05 11:36:31.427984 Hexa44 Chip 1 Power: On, Voltage=1.22104, Current=0.26075, Power=0.31839
2023-08-05 11:36:31.427984 Hexa48 Chip 4 Power: On, Voltage=1.23667, Current=0.26279, Power=0.32499
2023-08-05 11:36:34.321953 Hexa44 Chip 1 Power: On, Voltage=1.22104, Current=0.26079, Power=0.31843
2023-08-05 11:36:34.321953 Hexa48 Chip 4 Power: On, Voltage=1.23672, Current=0.26276, Power=0.32496
2023-08-05 11:36:37.227275 Hexa44 Chip 1 Power: On, Voltage=1.22119, Current=0.26074, Power=0.31841
2023-08-05 11:36:37.227275 Hexa48 Chip 4 Power: On, Voltage=1.23676, Current=0.26275, Power=0.32497
2023-08-05 11:36:40.128094 Hexa44 Chip 1 Power: On, Voltage=1.22099, Current=0.26075, Power=0.31837
2023-08-05 11:36:40.128094 Hexa48 Chip 4 Power: On, Voltage=1.23664, Current=0.26274, Power=0.32492
2023-08-05 11:36:43.022104 Hexa44 Chip 1 Power: On, Voltage=1.22109, Current=0.26077, Power=0.31842
2023-08-05 11:36:43.022104 Hexa48 Chip 4 Power: On, Voltage=1.23681, Current=0.26273, Power=0.32495
2023-08-05 11:36:45.920866 Hexa44 Chip 1 Power: On, Voltage=1.22119, Current=0.26078, Power=0.31846
2023-08-05 11:36:45.920866 Hexa48 Chip 4 Power: On, Voltage=1.23664, Current=0.26275, Power=0.32493
2023-08-05 11:36:48.819229 Hexa44 Chip 1 Power: On, Voltage=1.22124, Current=0.26078, Power=0.31847
2023-08-05 11:36:48.819229 Hexa48 Chip 4 Power: On, Voltage=1.23679, Current=0.26275, Power=0.32497
2023-08-05 11:36:51.718038 Hexa44 Chip 1 Power: On, Voltage=1.22109, Current=0.26072, Power=0.31836
2023-08-05 11:36:51.718038 Hexa48 Chip 4 Power: On, Voltage=1.23679, Current=0.26275, Power=0.32497
2023-08-05 11:36:54.664855 Hexa44 Chip 1 Power: On, Voltage=1.22124, Current=0.26078, Power=0.31847
2023-08-05 11:36:54.664855 Hexa48 Chip 4 Power: On, Voltage=1.23684, Current=0.26278, Power=0.32502
2023-08-05 11:36:57.558429 Hexa44 Chip 1 Power: On, Voltage=1.22104, Current=0.26071, Power=0.31834
2023-08-05 11:36:57.558429 Hexa48 Chip 4 Power: On, Voltage=1.23672, Current=0.26271, Power=0.32490
2023-08-05 11:37:00.508865 Hexa44 Chip 1 Power: On, Voltage=1.22104, Current=0.26077, Power=0.31841
2023-08-05 11:37:00.508865 Hexa48 Chip 4 Power: On, Voltage=1.23664, Current=0.26276, Power=0.32494
2023-08-05 11:37:03.414215 Hexa44 Chip 1 Power: On, Voltage=1.22104, Current=0.26077, Power=0.31841
2023-08-05 11:37:03.414215 Hexa48 Chip 4 Power: On, Voltage=1.23664, Current=0.26279, Power=0.32498
2023-08-05 11:37:06.305888 Hexa44 Chip 1 Power: On, Voltage=1.22112, Current=0.26072, Power=0.31838
2023-08-05 11:37:06.305888 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26277, Power=0.32497
2023-08-05 11:37:09.200688 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.26079, Power=0.31845
2023-08-05 11:37:09.200688 Hexa48 Chip 4 Power: On, Voltage=1.23679, Current=0.26275, Power=0.32497
2023-08-05 11:37:12.122215 Hexa44 Chip 1 Power: On, Voltage=1.22114, Current=0.26078, Power=0.31845
2023-08-05 11:37:12.122215 Hexa48 Chip 4 Power: On, Voltage=1.23681, Current=0.26273, Power=0.32495
2023-08-05 11:37:15.012801 Hexa44 Chip 1 Power: On, Voltage=1.22124, Current=0.26081, Power=0.31851
2023-08-05 11:37:15.012801 Hexa48 Chip 4 Power: On, Voltage=1.23684, Current=0.26272, Power=0.32494
2023-08-05 11:37:17.910596 Hexa44 Chip 1 Power: On, Voltage=1.22114, Current=0.26077, Power=0.31844
2023-08-05 11:37:17.910596 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26278, Power=0.32498
2023-08-05 11:37:20.807382 Hexa44 Chip 1 Power: On, Voltage=1.22109, Current=0.26076, Power=0.31841
2023-08-05 11:37:20.807382 Hexa48 Chip 4 Power: On, Voltage=1.23667, Current=0.26274, Power=0.32492
2023-08-05 11:37:23.698793 Hexa44 Chip 1 Power: On, Voltage=1.22104, Current=0.26072, Power=0.31836
2023-08-05 11:37:23.698793 Hexa48 Chip 4 Power: On, Voltage=1.23672, Current=0.26273, Power=0.32492
2023-08-05 11:37:26.597125 Hexa44 Chip 1 Power: On, Voltage=1.22104, Current=0.26077, Power=0.31841
2023-08-05 11:37:26.597125 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26272, Power=0.32490
2023-08-05 11:37:29.495716 Hexa44 Chip 1 Power: On, Voltage=1.22109, Current=0.26077, Power=0.31842
2023-08-05 11:37:29.495716 Hexa48 Chip 4 Power: On, Voltage=1.23674, Current=0.26278, Power=0.32499
2023-08-05 11:37:32.391632 Hexa44 Chip 1 Power: On, Voltage=1.22109, Current=0.26074, Power=0.31839
2023-08-05 11:37:32.391632 Hexa48 Chip 4 Power: On, Voltage=1.23664, Current=0.26271, Power=0.32487
2023-08-05 11:37:35.288746 Hexa44 Chip 1 Power: On, Voltage=1.22109, Current=0.26071, Power=0.31835
2023-08-05 11:37:35.288746 Hexa48 Chip 4 Power: On, Voltage=1.23664, Current=0.26275, Power=0.32493
2023-08-05 11:37:38.189746 Hexa44 Chip 1 Power: On, Voltage=1.22114, Current=0.26076, Power=0.31842
2023-08-05 11:37:38.189746 Hexa48 Chip 4 Power: On, Voltage=1.23674, Current=0.26274, Power=0.32494
2023-08-05 11:37:41.084972 Hexa44 Chip 1 Power: On, Voltage=1.22104, Current=0.26079, Power=0.31844
2023-08-05 11:37:41.084972 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26278, Power=0.32498
2023-08-05 11:37:43.983956 Hexa44 Chip 1 Power: On, Voltage=1.22117, Current=0.26077, Power=0.31845
2023-08-05 11:37:43.983956 Hexa48 Chip 4 Power: On, Voltage=1.23667, Current=0.26272, Power=0.32490
2023-08-05 11:37:46.878592 Hexa44 Chip 1 Power: On, Voltage=1.22109, Current=0.26079, Power=0.31845
2023-08-05 11:37:46.878592 Hexa48 Chip 4 Power: On, Voltage=1.23664, Current=0.26277, Power=0.32496
2023-08-05 11:37:49.773770 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.26077, Power=0.31841
2023-08-05 11:37:49.773770 Hexa48 Chip 4 Power: On, Voltage=1.23674, Current=0.26277, Power=0.32497
2023-08-05 11:37:52.673030 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.26071, Power=0.31835
2023-08-05 11:37:52.673030 Hexa48 Chip 4 Power: On, Voltage=1.23664, Current=0.26276, Power=0.32494
2023-08-05 11:37:55.567125 Hexa44 Chip 1 Power: On, Voltage=1.22109, Current=0.26077, Power=0.31842
2023-08-05 11:37:55.567125 Hexa48 Chip 4 Power: On, Voltage=1.23664, Current=0.26269, Power=0.32486
2023-08-05 11:37:58.461563 Hexa44 Chip 1 Power: On, Voltage=1.22109, Current=0.26078, Power=0.31844
2023-08-05 11:37:58.461563 Hexa48 Chip 4 Power: On, Voltage=1.23659, Current=0.26271, Power=0.32486
2023-08-05 11:38:01.403351 Hexa44 Chip 1 Power: On, Voltage=1.22124, Current=0.26078, Power=0.31847
2023-08-05 11:38:01.403351 Hexa48 Chip 4 Power: On, Voltage=1.23674, Current=0.26271, Power=0.32490
2023-08-05 11:38:04.299939 Hexa44 Chip 1 Power: On, Voltage=1.22126, Current=0.26078, Power=0.31848
2023-08-05 11:38:04.299939 Hexa48 Chip 4 Power: On, Voltage=1.23674, Current=0.26273, Power=0.32493
2023-08-05 11:38:07.195277 Hexa44 Chip 1 Power: On, Voltage=1.22104, Current=0.26075, Power=0.31839
